Phone Number,Day Mins,Intl Mins,CustServ Calls,Churn
757-6579,2011,2.11,2,FALSE
775-8955,2211.2,22.11,2,FALSE
798-5678,226.9,22.2,11,FALSE
767-6879,2110,9.11,11,FALSE
776-7755,262.2,22.2,2,FALSE
795-8767,222,11.9,11,FALSE
775-9788,262.11,22,2,FALSE
757-7869,2112.2,211.9,2,FALSE
797-5759,222.11,9.11,11,FALSE
765-9797,2112.2,11.11,2,TRUE
786-8989,202.9,22.11,11,FALSE
789-6775,229.6,22.11,0,FALSE
758-7759,11211.11,22.11,2,TRUE
988-7987,262.9,11.2,2,TRUE
757-8775,222,11.11,2,FALSE
789-6955,222.2,22,2,FALSE
796-7888,21111.2,20.11,2,FALSE
799-9979,2211.2,11.11,0,TRUE
767-5869,2011.2,22.2,2,FALSE
978-9658,2211.2,22.11,2,FALSE
778-6588,262.2,22.2,2,TRUE
976-6658,2112.2,6.2,2,FALSE
799-5677,2011.11,211.9,11,FALSE
797-8857,2211.2,22.2,2,FALSE
977-6796,222.2,26.2,2,TRUE
795-9578,2119.11,9.9,11,FALSE
987-7575,2611.11,6.2,2,FALSE
775-5969,2112.9,20.2,2,FALSE
798-7778,21111,11.9,2,FALSE
787-5977,2112.2,22.11,0,FALSE
778-7875,2112.2,11.2,2,FALSE
789-6877,220,2.2,2,FALSE
799-7775,2911.2,22.2,0,TRUE
797-9778,266,20.9,2,FALSE
788-6879,222.6,26,0,FALSE
778-9787,222.11,20.2,2,FALSE
779-7676,2211.11,6.9,2,FALSE
758-9775,2112.11,22.2,11,TRUE
985-7679,206.2,22,2,FALSE
798-9776,202.11,2.11,2,FALSE
775-7856,222.11,22.6,2,FALSE
768-7986,21111.11,20.9,2,FALSE
756-5975,226.9,22.6,0,TRUE
767-9969,2112.9,22,2,FALSE
758-9767,2116.2,22.6,2,FALSE
798-7595,2110.11,22.11,2,FALSE
768-9757,222,6.11,2,FALSE
788-6977,1122.2,6.2,2,TRUE
767-9559,21111.6,9.11,2,FALSE
989-8765,2211.2,22.2,2,FALSE
777-6589,222.2,22.11,2,FALSE
987-9968,2110.11,20.6,0,FALSE
775-7777,2211.2,22.6,2,FALSE
766-9956,2611.2,20,2,FALSE
759-9755,200.2,6,2,FALSE
986-9768,2112.11,11.9,11,FALSE
767-9557,2211.2,22.2,2,FALSE
795-8798,2112.2,22.2,2,FALSE
978-7677,222.2,20.11,11,FALSE
797-7578,222,22.11,2,FALSE
976-7955,2112.11,20,2,FALSE
756-8985,222.11,20.6,11,FALSE
798-6988,229.2,22.2,0,FALSE
798-6659,226.2,22.2,2,TRUE
795-5987,2112.2,22.11,11,FALSE
955-5569,21111,211.2,0,TRUE
955-7799,220.11,22.2,2,FALSE
989-5877,226.2,9.11,2,FALSE
977-7977,21111.2,2.9,2,FALSE
799-5957,220.2,9.2,11,FALSE
979-7957,2112.11,9.2,0,FALSE
758-5998,62.6,22.2,2,FALSE
799-7775,202.2,6.11,2,FALSE
979-5955,229.2,20,2,FALSE
786-7766,222,11.9,2,FALSE
786-9759,2211.9,11.9,11,FALSE
976-7797,2112.11,211.11,0,FALSE
795-7788,222.2,26.2,2,FALSE
988-9977,1102.11,211.2,2,TRUE
787-9869,21111.9,9.11,0,FALSE
788-5667,99.6,211.2,2,TRUE
985-8978,269.11,22.2,2,FALSE
776-6577,2911.11,22.2,2,TRUE
759-9995,226.2,20.2,11,FALSE
797-7777,21111.9,22.2,2,TRUE
989-5877,2112.2,20,11,FALSE
958-6757,2911.9,11.6,0,FALSE
769-9875,229.2,2.2,2,FALSE
757-5599,222,9,2,FALSE
798-9978,220.11,9.11,2,FALSE
799-7857,222.9,9.2,0,TRUE
755-5966,222.9,6.2,11,TRUE
769-5578,209.2,22.11,0,FALSE
796-6965,202.11,11.2,0,FALSE
789-5775,2011.9,22.2,0,FALSE
976-6886,11011.6,2.11,2,TRUE
757-5798,222.6,22.2,2,FALSE
786-7976,229.6,11.11,2,FALSE
987-9799,266,2.2,2,FALSE
767-7988,222.11,211.11,0,TRUE
985-7898,206.2,22.9,0,FALSE
799-7776,222.11,211.2,2,FALSE
778-6576,202.6,9.11,2,FALSE
797-5595,2211.11,22.2,11,FALSE
796-9978,2112,20,2,FALSE
797-7997,260.11,22,2,TRUE
797-7857,266.2,20,2,FALSE
988-8869,222.9,211.2,0,FALSE
796-5799,21111.2,2,11,FALSE
795-5889,2116.11,9.2,2,FALSE
978-9677,2611.2,22.6,2,FALSE
756-9786,292.2,2.11,11,FALSE
797-7986,220.2,20.2,0,TRUE
777-9777,229.9,9.11,2,FALSE
795-5959,1122.2,22.11,11,TRUE
987-7685,262,22.9,0,FALSE
755-7755,2211.11,22.2,2,FALSE
788-9585,209.2,22.6,0,FALSE
775-5585,21111.2,11.11,11,TRUE
776-5558,2011.2,11.11,11,FALSE
777-9599,222.6,2.9,2,FALSE
775-5555,29.2,22.2,2,FALSE
788-5598,222.11,22.2,2,FALSE
958-7785,21111.2,9.2,2,FALSE
789-8898,206,211.2,0,FALSE
777-9788,20.2,9,2,FALSE
768-5676,292.2,11.9,2,TRUE
777-9569,22.2,22.2,0,FALSE
755-9876,262.11,22.2,0,TRUE
795-5877,292.11,20,2,FALSE
759-5689,21111.11,22.6,0,FALSE
775-8957,21111.6,6,2,FALSE
989-6757,21111.2,211.2,2,FALSE
799-7756,21111.2,6.2,2,FALSE
758-8988,2116.11,22.2,2,FALSE
799-5757,2611.11,2.11,0,FALSE
779-9559,2011.2,211.11,2,FALSE
755-9997,2211.2,20,2,FALSE
776-7897,2911.9,20.11,2,FALSE
976-7877,2911.11,9.6,2,FALSE
795-9557,2116.2,20.2,2,FALSE
985-9869,222.2,211,2,FALSE
758-9597,229.2,9.11,2,TRUE
758-7779,269.11,22,0,FALSE
988-9599,222.2,9.9,2,FALSE
977-5688,21111.11,22.2,0,FALSE
775-5998,2211.2,6.2,2,FALSE
757-9998,229.11,11.2,2,FALSE
778-7888,292.11,22.11,2,FALSE
789-8659,2211.2,211.9,0,TRUE
989-9589,226.2,26.9,11,TRUE
985-8757,222.2,0,2,FALSE
989-9977,2211.11,22.2,2,FALSE
799-9568,269,211.11,0,TRUE
788-9867,2.6,9.2,11,FALSE
795-9589,2112.2,9.9,2,FALSE
987-6677,2112.9,2.11,2,FALSE
985-7589,260.2,20.11,0,FALSE
759-5777,2119.11,20.11,0,FALSE
988-9575,2211.2,22.2,2,FALSE
788-9879,226,20.2,2,FALSE
789-9597,2911.11,11,2,FALSE
989-5597,2119.11,2.2,2,FALSE
759-7557,2011,20.2,2,TRUE
757-9795,202.11,211.2,11,FALSE
778-7955,222,6.2,0,TRUE
779-6978,21111.2,2.2,2,FALSE
757-7887,229.9,22.2,2,FALSE
795-9799,2112.11,11.2,2,FALSE
789-6569,229.2,2.9,0,FALSE
755-9579,2119.11,11.2,11,FALSE
778-9677,2.11,22.9,2,FALSE
769-9567,21111.2,22.11,2,FALSE
777-5875,206.9,20.2,0,FALSE
787-6989,220,22.11,2,FALSE
795-7777,229.2,11.11,2,FALSE
789-7985,222.2,22,0,FALSE
786-5759,2211.6,22.6,2,FALSE
756-7578,2112.11,22.2,0,TRUE
779-7776,2112.11,20.11,2,FALSE
759-7587,112.11,9.11,11,FALSE
989-5857,21111.2,11.2,11,FALSE
987-8875,2211,22.9,2,FALSE
775-6779,2112.2,20.2,2,FALSE
758-7777,222.2,20.11,2,FALSE
977-6587,1111.11,11.2,11,FALSE
759-8856,226,22,2,FALSE
975-9569,21111.11,9.2,2,FALSE
759-6795,206.11,11.2,2,FALSE
789-7989,2211.2,211.2,2,FALSE
777-7858,2112.2,11.9,2,TRUE
769-7558,222.2,6.2,2,TRUE
759-9769,2211.2,211.2,0,TRUE
975-7876,222.11,9,2,FALSE
979-7898,21111,2.2,0,FALSE
758-5558,2116.11,22.11,2,FALSE
787-9755,21111.11,20.11,2,FALSE
977-7557,2011.2,11.11,0,FALSE
776-8878,21111.9,22.11,11,FALSE
759-7778,222.11,9,2,FALSE
758-9975,202.2,22.6,11,FALSE
768-8975,262.9,9.2,2,FALSE
987-9897,2119.2,20.9,11,TRUE
797-5588,2211.2,9.2,11,TRUE
775-5889,222.2,9,6,TRUE
779-5578,112.2,20.11,2,FALSE
775-7787,222.2,2.2,0,FALSE
799-9797,2611,2.2,2,FALSE
975-7997,222.2,9.2,0,FALSE
797-9558,292.11,11.11,0,FALSE
797-5778,112.2,22.2,2,FALSE
785-5699,21111.2,22.2,2,FALSE
787-9779,21111,20.9,0,TRUE
755-7975,90.11,9.11,2,FALSE
775-5597,21111.6,26.2,0,FALSE
777-5798,222.11,20,2,FALSE
795-8785,112,20.2,2,FALSE
797-5885,222.11,9.2,11,FALSE
789-5579,2112.2,22,0,TRUE
797-6769,2119,6.2,2,FALSE
776-9998,222.11,22.2,2,FALSE
759-9755,262,20.6,11,FALSE
777-8777,112.6,9.2,2,FALSE
797-7667,2211.11,22.2,2,FALSE
776-9665,220.2,211.6,2,FALSE
957-9879,222,22.11,2,FALSE
987-5769,229,22.6,2,FALSE
778-8565,2110.11,11.11,2,FALSE
787-5897,2911.11,22.2,0,FALSE
756-9796,2119.11,20.11,2,FALSE
775-8887,2112.11,22,2,FALSE
776-7888,229.11,22.11,11,FALSE
797-5897,2211.6,20.2,2,FALSE
778-8857,222.9,2.2,2,FALSE
977-9879,2611.2,211.11,2,TRUE
787-7955,62.11,22.2,2,FALSE
765-7669,21111.11,20.2,2,FALSE
767-5976,262.2,20.11,0,TRUE
799-6558,2112.2,211.2,2,FALSE
757-8958,2112,11.2,0,FALSE
765-7789,2611.2,22.2,0,FALSE
778-5675,2911.11,26.6,2,FALSE
799-7777,1122.2,211.2,0,TRUE
778-9599,2211.11,22.11,2,FALSE
797-9765,2112.9,20.2,2,FALSE
765-5579,229.2,20.11,11,TRUE
766-7676,2211.11,6.11,2,TRUE
797-5878,2112.2,22.6,2,FALSE
988-7565,222.6,20.11,2,FALSE
775-9897,2211.2,9.9,2,FALSE
978-7759,222.11,2.11,11,FALSE
799-5787,222.6,22.6,2,FALSE
796-8665,229.9,22.2,2,FALSE
779-6996,21111.11,20.2,11,FALSE
789-7576,202.2,20.11,2,FALSE
757-5557,2011.11,22.11,2,FALSE
769-7595,2211.2,20.11,2,FALSE
988-5755,266,22.2,2,TRUE
799-9658,222.6,20.11,0,FALSE
759-8976,211.2,22,0,FALSE
979-6779,222.9,9.2,0,FALSE
986-7778,611.2,20,2,FALSE
776-9757,2211.2,22.11,2,FALSE
778-7978,2112.2,2.11,0,FALSE
975-6879,2211.9,20.2,2,FALSE
798-9789,2211,22.2,0,FALSE
786-9779,222.9,11,0,FALSE
757-8978,2112.2,2.2,2,FALSE
978-5778,2112,20,2,FALSE
989-9957,222.11,11.2,2,FALSE
989-7757,222.2,2.6,2,FALSE
955-5577,222,11.2,2,FALSE
975-7989,220.11,20.6,2,FALSE
777-5969,229.2,11.2,2,FALSE
986-6669,202.2,20,0,FALSE
989-8885,226.11,11.6,2,FALSE
759-6787,11011,2.2,2,FALSE
759-5979,1111,22.11,0,FALSE
789-7658,2211.2,22.11,2,FALSE
778-7759,220.11,211.2,2,FALSE
799-7758,1111.9,22.2,0,FALSE
759-8979,2116.11,9.2,11,FALSE
989-5987,2211.9,22.11,0,FALSE
759-9689,90,11.6,2,TRUE
777-8958,226.2,22.2,2,FALSE
779-7876,2112.11,22.2,2,FALSE
759-9959,262.11,211.6,0,TRUE
778-9595,2116.9,11.9,2,FALSE
799-7978,116.2,9.2,2,FALSE
977-5779,222.11,22.11,2,FALSE
777-9885,2112,9.2,2,FALSE
769-8576,21111.6,6.9,2,FALSE
775-6958,296,22.11,0,TRUE
777-6575,222.11,6.6,11,FALSE
978-7798,2112.2,20.2,11,FALSE
776-7697,226.11,6.11,2,FALSE
759-6777,2112.11,9.6,0,FALSE
797-7976,226.6,20,2,FALSE
788-7755,260.11,9.11,2,FALSE
975-7797,226.2,6.2,2,FALSE
768-6777,222.11,22.2,2,TRUE
987-9958,209.2,9.11,2,FALSE
755-5758,21111.2,11.2,2,TRUE
977-7785,290.9,11.2,2,FALSE
757-5779,222.2,9.9,2,FALSE
989-9999,2011.11,22.2,2,FALSE
795-7987,22.6,20.9,2,FALSE
778-8795,222.2,11.2,2,TRUE
977-6899,220.11,22.6,0,FALSE
798-7767,222.11,22.2,0,FALSE
777-9688,21111.11,22.11,2,FALSE
755-5955,209.11,2.2,0,FALSE
769-5878,2112.9,22.2,11,FALSE
798-8597,262,6.2,0,FALSE
759-7797,2211.11,9.2,2,FALSE
987-7969,110.11,26.6,0,FALSE
786-6977,90.2,11.6,2,FALSE
797-7796,290.11,11.11,2,FALSE
978-5576,2011.6,2.9,2,TRUE
989-5975,119.11,9.11,2,TRUE
988-7588,2112.2,20,2,FALSE
775-5858,21111.2,6.2,11,FALSE
777-9987,21111.2,20.2,2,FALSE
797-6777,21111.2,11.11,11,FALSE
788-5959,2611.11,0,2,FALSE
958-7695,209.2,22.11,0,FALSE
788-6977,229.11,2.9,2,TRUE
777-8789,222.2,2.2,2,FALSE
987-5778,2211.2,9.2,2,FALSE
757-7978,2116.11,211,2,FALSE
787-7775,220.2,2.11,0,FALSE
989-8957,2119.6,20.11,2,FALSE
795-6758,2011.11,22.11,2,FALSE
799-5959,220.2,22.2,2,FALSE
989-9677,2211.6,20.11,2,FALSE
779-6555,202.6,11.11,0,FALSE
986-8665,222.2,0,2,FALSE
795-7776,220.6,9.2,0,FALSE
977-5557,222.11,20.2,2,FALSE
776-5577,222.11,211.9,2,FALSE
798-7998,21111.2,20.2,2,FALSE
758-8779,99.2,26.2,2,FALSE
789-9685,226.9,20.11,2,TRUE
977-5578,2611.2,22.6,2,TRUE
985-7778,2112.2,11,2,TRUE
798-6888,220.11,20.2,2,FALSE
777-5655,2112.2,9.11,2,FALSE
779-5559,21111,22.9,11,FALSE
777-7787,260.9,22.9,2,FALSE
777-7788,202.6,20.9,2,FALSE
957-8797,209.2,22.11,2,FALSE
986-5678,21111.2,2.2,2,FALSE
975-9699,229,11.6,2,TRUE
769-8758,202.11,9.11,0,FALSE
756-7877,21111.11,9.11,0,TRUE
989-6757,2011.6,211.2,0,FALSE
798-5778,92.11,2,2,FALSE
778-8859,266.11,211.11,0,FALSE
786-9575,2116.2,2.11,2,FALSE
767-8756,2211.2,22.11,2,FALSE
785-8879,2112.2,20,2,TRUE
759-5985,2211.11,2.11,0,FALSE
777-6955,202.2,9.11,0,FALSE
797-7755,2112.9,22,0,FALSE
777-6596,226.11,2.2,2,FALSE
765-6855,2211.11,9,2,TRUE
765-7688,222.2,20.11,2,FALSE
785-9875,2110.11,20,2,FALSE
767-6776,222.11,22.11,0,TRUE
989-7595,229.2,22.9,2,FALSE
975-5999,222.2,11.2,11,TRUE
775-8888,2611.2,9.11,2,FALSE
775-6875,262,11.2,11,FALSE
767-8767,2211.2,20.11,2,FALSE
988-5885,112.6,11.6,2,FALSE
797-8659,202.2,2.11,2,FALSE
776-5955,2211.6,6.11,6,TRUE
785-5785,21111.11,9.2,2,FALSE
988-5889,2112.2,20,11,TRUE
769-6898,2611,11,6,TRUE
797-5957,2112.6,11.2,2,FALSE
958-6759,21111.11,22.6,0,FALSE
985-7658,2116.2,2.9,11,TRUE
797-5785,2110.2,11.2,2,FALSE
787-7775,222.11,11,2,FALSE
795-5777,222.11,20.2,0,FALSE
797-9977,2112.9,211.9,2,TRUE
787-9786,220.9,2.9,2,FALSE
769-7959,222.11,6.2,2,FALSE
769-9777,21111.11,9.6,0,TRUE
766-9978,292.11,20.2,2,TRUE
757-7987,1111.2,20.2,0,FALSE
759-7956,222.2,2,2,FALSE
775-7797,2112.11,22.11,0,FALSE
985-6559,226.11,22.11,2,FALSE
778-8789,2911.2,6.2,0,FALSE
975-6797,2011.9,211,2,FALSE
759-5858,21111.2,11.11,2,TRUE
795-5787,2211.9,22.11,11,TRUE
778-9779,222.2,9.2,2,FALSE
987-6797,21111.11,11.9,2,FALSE
989-7785,222,2.9,2,FALSE
798-9775,292.11,20.11,2,FALSE
758-9858,206.2,22,11,FALSE
787-8887,21111,20.11,2,FALSE
766-8785,222.11,211.2,11,TRUE
985-9789,2119.11,22,11,FALSE
985-5589,2211.2,211.11,2,TRUE
797-7979,222.9,11.11,2,FALSE
797-5689,2116.2,2.11,2,FALSE
787-9998,2211.2,22.6,2,FALSE
759-6575,296.6,22.11,2,FALSE
769-9775,222.9,11.11,2,TRUE
787-7887,292.9,211.2,2,FALSE
755-6775,22.9,211.11,2,FALSE
788-7598,262.11,2.11,0,FALSE
756-7777,222.2,22.11,0,FALSE
777-9669,202,9.6,2,FALSE
767-7767,2211.2,22.11,11,FALSE
795-7988,229,22.11,2,FALSE
988-5577,266.2,11.9,11,TRUE
787-7597,2112.2,9.2,2,FALSE
989-9775,222.2,26.2,2,FALSE
789-9688,220.11,20.11,2,FALSE
987-7795,2211.11,9.9,2,FALSE
758-9797,2011.2,22.2,11,FALSE
759-9557,2112.11,211,0,FALSE
776-7696,2119.9,6.2,11,FALSE
769-5579,1111.6,22.2,2,FALSE
977-7755,21111.11,20.6,2,FALSE
978-7557,209.11,22.2,2,FALSE
776-9589,296.2,11.2,2,FALSE
779-5888,266.11,22.11,0,FALSE
769-7989,2211.2,2.2,2,FALSE
759-7877,2011,22.6,2,FALSE
798-5569,222.11,6,11,FALSE
795-7968,2116.11,22.2,2,FALSE
755-9858,266.2,211.11,11,TRUE
798-5776,2112,9.11,2,FALSE
978-8568,1111.9,20.2,0,FALSE
987-9899,226.6,2.9,0,FALSE
776-5977,220.11,211.9,2,TRUE
989-5977,2211.6,22.11,2,FALSE
769-6788,292.6,211.6,2,FALSE
757-7785,220.11,20.11,6,FALSE
985-7779,220.11,9.2,2,FALSE
985-7789,2110,22.11,2,FALSE
789-9978,262.2,9.2,0,FALSE
777-5755,292.2,22,11,FALSE
985-6798,226.2,22.11,11,FALSE
755-9766,209.2,2.11,2,FALSE
987-7758,222.2,211.6,2,FALSE
789-9685,2211.9,22.2,2,FALSE
755-5797,1111.2,22.6,2,TRUE
795-7559,222.11,9.2,11,FALSE
767-9795,21111.9,6.11,0,FALSE
757-6766,220,6.2,2,FALSE
796-9979,2112.11,20.11,2,FALSE
759-9868,2211.6,20.11,0,FALSE
769-5797,911.11,6.11,0,FALSE
797-7797,226.11,11.11,0,FALSE
776-5995,202.9,9,2,FALSE
776-9595,226.2,11.11,2,FALSE
797-8677,222.2,20.11,2,TRUE
758-7577,211.9,22.11,2,FALSE
988-6959,222.11,22.11,2,FALSE
955-7855,290.2,22,0,FALSE
765-6756,2110.6,211.6,11,FALSE
986-9758,21111.2,211.11,2,TRUE
787-9697,266.11,211.6,2,FALSE
768-5765,229.11,22.9,2,FALSE
778-5975,299.11,2,0,FALSE
765-9759,21111.2,9.2,0,FALSE
767-7979,2211.2,9.2,2,FALSE
779-9878,2611.2,20.2,2,FALSE
755-5787,92.2,2.11,2,FALSE
775-7677,2119.2,2.2,11,FALSE
757-9957,2211,22.11,2,FALSE
778-7557,222.2,11.2,11,FALSE
798-8777,222,22.2,2,FALSE
957-7556,222.11,211,0,FALSE
797-9758,290,22.2,2,FALSE
779-5557,222.11,11.2,2,TRUE
979-5769,2911.2,11.2,11,FALSE
785-7557,299.6,2.2,11,FALSE
989-5799,200,20.2,0,FALSE
765-7957,260.6,9.11,2,FALSE
975-7577,21111.2,9.9,2,FALSE
777-7959,2112.11,22,11,TRUE
758-7796,292.11,6.11,2,FALSE
787-8955,11011.2,11.11,0,TRUE
768-9885,2911,2.2,2,FALSE
799-5967,22.11,6.6,2,FALSE
796-6798,2011.2,6.11,2,FALSE
796-5876,2110.11,20,2,FALSE
758-7555,222.2,22.11,0,FALSE
768-7795,116.11,211.2,2,FALSE
758-5896,2112.11,2.9,11,TRUE
799-6975,21111.2,22.11,0,FALSE
987-9665,222.11,11.9,6,FALSE
799-5597,2011.9,22.2,11,FALSE
989-6588,21111.11,22.11,0,FALSE
758-5757,2112,22.2,2,FALSE
979-7996,222.9,20,11,FALSE
759-9577,2116.11,22.2,11,FALSE
975-9557,2611.6,11.6,0,FALSE
977-7777,2211.6,11.9,2,FALSE
797-5777,2211.2,9.2,11,FALSE
778-5665,211.11,22.2,2,FALSE
778-5859,92.2,20.6,2,FALSE
977-7567,92.2,20.2,0,FALSE
759-8788,226.11,11.2,2,TRUE
777-7869,21111.11,20.11,2,FALSE
799-9888,290.11,20.6,2,FALSE
985-5875,292.9,9.11,11,FALSE
987-6787,21111.2,20,2,FALSE
755-5875,229.11,22,0,FALSE
786-5978,21111,20.2,0,FALSE
789-6887,2211,20.2,0,FALSE
798-7556,2112.2,11.2,2,FALSE
779-9767,2211.2,22.6,11,FALSE
977-9597,2911.9,211.2,2,FALSE
775-5565,222.2,20.11,0,FALSE
786-7857,222.2,9.11,0,FALSE
769-6995,2112,22.6,2,FALSE
787-5557,2112.6,9.2,2,FALSE
757-7769,220.11,22,2,FALSE
977-6788,262.11,22.2,0,FALSE
788-9679,222.11,20.6,2,FALSE
795-5779,222,22.2,2,FALSE
777-5997,2119.11,9.11,2,TRUE
758-7695,292.6,22,2,TRUE
988-5877,2119,22.2,0,FALSE
757-5995,2112.11,20,2,FALSE
797-5759,2112.6,11.11,2,FALSE
798-5959,2119.11,211.2,2,FALSE
785-6775,222.2,11.2,2,FALSE
779-5967,222.9,22.2,0,FALSE
985-9787,222.6,20.11,2,FALSE
986-9788,269.9,11.11,2,FALSE
755-9987,21111,22.2,11,FALSE
797-7977,202.9,22.11,0,FALSE
797-5876,2211.11,9.2,11,FALSE
788-8998,269.2,20.11,2,TRUE
985-5589,2119.11,20.6,0,FALSE
767-5598,2211.11,22.2,2,TRUE
778-5887,262.9,20.2,11,FALSE
775-7697,21111.11,11.6,2,FALSE
987-9766,220.2,11.2,11,FALSE
767-5987,2119.2,11.11,11,FALSE
795-9579,1122.11,2.11,2,TRUE
757-8899,222.2,20.2,2,FALSE
986-5887,226.9,22.2,11,FALSE
798-7775,292.6,20.11,2,FALSE
767-8877,96.11,20.11,2,FALSE
777-7875,2112.9,22.2,11,FALSE
797-6568,222.2,211.11,2,FALSE
776-7757,2211.2,2.2,2,FALSE
765-5659,2110.2,211.2,11,FALSE
799-9797,2112.2,20.2,2,FALSE
788-7978,2112.2,22.11,2,FALSE
759-7858,209.2,20,11,FALSE
778-9955,21111.2,20.11,11,TRUE
985-7857,2116.11,11.11,11,FALSE
759-8669,21111.2,211.9,2,FALSE
758-8888,2211.11,11.11,2,FALSE
989-7878,2011.9,22,0,TRUE
957-5999,202.2,22.9,2,FALSE
759-9998,2112.11,20.2,2,FALSE
755-5887,222.9,2.2,0,TRUE
987-7887,290,9.11,2,FALSE
958-6855,220.11,20.11,2,FALSE
755-6889,2211.2,6.11,2,FALSE
788-8587,222.11,9.6,2,FALSE
975-7758,2211.11,20.2,11,FALSE
985-9789,2211.2,6.2,2,TRUE
797-7976,2112.2,9.11,11,FALSE
787-5795,222.2,2.11,2,FALSE
985-5879,222,2.2,0,FALSE
799-8896,226.2,20,2,FALSE
758-9567,229.9,211.11,0,FALSE
798-7559,2110.2,6.9,2,FALSE
776-5798,202.2,22,2,FALSE
776-9785,226.6,9.2,2,FALSE
787-9876,222.11,20.2,2,TRUE
798-8969,2211.2,9,2,FALSE
975-7858,2211.9,22.2,2,TRUE
786-8975,2011.11,22,2,TRUE
777-7885,2211.11,2.11,0,FALSE
766-7889,2211.11,9.2,2,FALSE
755-9785,2211.11,22.11,11,FALSE
768-5658,2211.11,22.9,11,FALSE
777-8996,29.9,11.6,2,FALSE
757-5557,226.2,11.11,0,FALSE
756-8657,222.2,11.2,0,FALSE
759-6995,21111.9,22.11,2,FALSE
777-9859,290.11,211.11,0,FALSE
798-9668,292.6,9.2,2,FALSE
978-5799,2112.11,22.2,2,FALSE
797-6595,2211.6,20.2,11,FALSE
777-9995,2110,2.11,11,FALSE
985-9577,2112.11,11.2,2,FALSE
759-7555,296.11,6.11,0,FALSE
979-5587,220.11,22.9,0,FALSE
989-9889,2911.11,9.2,11,FALSE
799-6779,222.9,11.2,2,FALSE
988-7899,2211.2,11.2,2,FALSE
796-5857,226.11,211.2,0,TRUE
798-5798,222.2,211.11,6,TRUE
797-7675,220,9.11,0,TRUE
977-8956,2112.2,11,2,FALSE
798-7767,2211.2,20.11,2,FALSE
777-7876,222.2,211.2,0,FALSE
795-5976,222.2,9.2,2,FALSE
777-7879,269.11,22.2,2,FALSE
767-7587,222.2,22.11,0,FALSE
775-9868,2112.2,22.11,2,FALSE
796-8867,262.2,22.11,2,FALSE
798-5567,202.2,9.2,2,FALSE
795-7597,222.9,11.11,2,FALSE
798-8777,260.2,6.9,11,FALSE
787-9885,2110.2,6.2,2,FALSE
778-8567,2112.6,20.11,2,FALSE
986-7899,292.2,20.11,2,TRUE
985-9777,21111.2,20.2,2,FALSE
755-7998,1106.2,22.2,0,FALSE
767-7977,2116.11,20.2,2,FALSE
799-8867,2211.2,22.2,11,TRUE
758-9876,2611.2,22.2,2,FALSE
795-9688,20.9,22,2,FALSE
759-5765,2011,11.2,0,FALSE
777-5877,2112.2,22,2,FALSE
787-5879,2110.9,11.11,11,FALSE
977-6598,2116.6,9.2,2,FALSE
755-9756,2110.11,2.2,0,FALSE
986-9758,21111.11,211.2,2,FALSE
756-7579,2112.2,211.2,2,FALSE
758-8797,2119.6,11.11,2,FALSE
788-9969,200.11,20.2,0,FALSE
986-5866,21111.11,11.11,2,FALSE
777-5759,2211.2,22.2,11,FALSE
797-7999,2119.11,26.2,2,FALSE
786-8698,226.2,22.11,11,TRUE
797-5577,2112.9,11.2,2,FALSE
775-5575,262.11,2.11,2,TRUE
798-9858,21111.2,20.2,0,FALSE
767-7986,2112.2,211,11,FALSE
978-7787,202.9,2.11,2,FALSE
757-7776,2116.9,2.2,2,FALSE
769-7656,296.6,6.6,2,FALSE
757-5767,2112.2,9.9,2,FALSE
758-7765,266,6.11,0,FALSE
757-7557,200.6,2.11,2,FALSE
778-9899,222,2.9,11,FALSE
797-7596,2211,2.11,0,FALSE
798-9977,220.11,20.9,2,FALSE
988-5687,21111.2,11.11,11,TRUE
758-5788,2211,20.2,2,FALSE
759-9979,2110.6,11,2,FALSE
757-9577,2211.2,22.11,2,TRUE
797-7775,2211.2,11.2,0,FALSE
988-7797,222.2,20.11,11,TRUE
778-7976,2112.11,2.2,2,FALSE
797-7698,222.2,22.6,11,FALSE
779-9577,2011.2,22.9,0,TRUE
788-9779,21111.2,11.9,2,TRUE
788-9989,226.11,22.11,0,FALSE
787-7776,206.11,22.2,0,FALSE
988-7589,2112,211.11,0,FALSE
987-6555,222.6,9.2,2,FALSE
785-8579,21111.11,22.2,0,FALSE
759-5769,2112.11,9,2,FALSE
787-6975,229.2,22.2,2,FALSE
789-7977,2116.2,22,2,TRUE
767-7958,2611,22,11,FALSE
796-9559,2112.11,211.11,2,FALSE
777-7878,2211,211.2,2,FALSE
797-7897,2112.9,211,2,FALSE
776-9857,2112.2,211.9,2,FALSE
757-7775,2211.2,2.11,2,FALSE
786-8997,222.2,20.2,2,FALSE
776-9776,2112.2,6,2,FALSE
778-8676,92.11,11.9,0,FALSE
768-5759,266.9,22,11,TRUE
768-7758,21111.2,9.2,11,FALSE
759-8678,200.2,11.11,2,FALSE
785-7778,2119.2,22.2,2,TRUE
988-8569,2911.2,20.11,2,FALSE
797-5779,2110.11,22.11,2,FALSE
777-8988,116.11,22.11,2,FALSE
785-7575,2911,22.9,2,TRUE
958-9889,220.9,22.2,11,FALSE
986-8965,202.2,11,2,FALSE
786-6779,2211.11,0,2,FALSE
977-9758,222.2,11.11,2,FALSE
775-7799,262.9,20,2,FALSE
979-5777,21111,20.6,2,FALSE
